"Time stamp","Electricity from grid (year 1 hourly) | (kWh)","Electricity from system to load (year 1 hourly) | (kWh)","System power generated | (kW)","TOU period for demand charges (year 1 hourly)","Air temperature | ('C)","Wind speed | (m/s)","Wind direction | (deg)","TOU period for energy charges (year 1 hourly)","Electricity load (year 1) | (kW)","Bill load (year 1) | (kWh)","Demand charge with system (year 1 hourly) | ($)","Demand charge without system (year 1 hourly) | ($)","Electricity peak from grid per TOU period (year 1 hourly) | (kW)","Electricity peak from system to load (year 1 hourly) | (kW)","Electricity sales/purchases with system (year 1 hourly) | ($)","Electricity sales/purchases without system (year 1 hourly) | ($)","Electricity to grid (year 1 hourly) | (kWh)","Electricity to/from grid (year 1 hourly) | (kWh)","Electricity to/from grid peak (year 1 hourly) | (kW)","Energy charge with system (year 1 hourly) | ($)","Energy charge without system (year 1 hourly) | ($)","Lifetime electricity load | (kW)","Pressure | (atm)"
"Jun 10, 09:00 pm",2.43515,0,0,1,10.301,2.8988,286,1,2.43515,2.43515,0,0,0,0,0,0,0,-2.43515,-2.43515,0,0,0,0.765101
"Jun 10, 10:00 pm",1.87447,0,0,1,9.941,2.05729,244,1,1.87447,1.87447,0,0,0,0,0,0,0,-1.87447,-1.87447,0,0,0,0.765892
"Jun 10, 11:00 pm",1.3204,0.076553,0.076553,1,9.341,4.29539,242,1,1.39695,1.39695,0,0,0,0.076553,0,0,0,-1.3204,-1.3204,0,0,0,0.766386
"Jun 11, 12:00 am",1.01781,0.106581,0.106581,1,8.801,4.58265,236,1,1.12439,1.12439,0,0,0,0.106581,0,0,0,-1.01781,-1.01781,0,0,0,0.764906
"Jun 11, 01:00 am",0.760108,0.185255,0.185255,1,8.321,5.29066,233,1,0.945363,0.945363,0,0,0,0.185255,0,0,0,-0.760108,-0.760108,0,0,0,0.765203
"Jun 11, 02:00 am",0.65103,0.211128,0.211128,1,7.801,5.50104,230,1,0.862158,0.862158,0,0,0,0.211128,0,0,0,-0.65103,-0.65103,0,0,0,0.765204
"Jun 11, 03:00 am",0.515078,0.270265,0.270265,1,7.181,5.92179,224,1,0.785343,0.785343,0,0,0,0.270265,0,0,0,-0.515078,-0.515078,0,0,0,0.766094
"Jun 11, 04:00 am",0.387332,0.394639,0.394639,1,6.521,6.68725,221,1,0.781971,0.781971,0,0,0,0.394639,0,0,0,-0.387332,-0.387332,0,0,0,0.765502
"Jun 11, 05:00 am",0.623882,0.298925,0.298925,1,6.861,6.13217,217,1,0.922807,0.922807,0,0,0,0.298925,0,0,0,-0.623882,-0.623882,0,0,0,0.763922
"Jun 11, 06:00 am",0.925065,0.221385,0.221385,1,7.201,5.57792,226,1,1.14645,1.14645,0,0,0,0.221385,0,0,0,-0.925065,-0.925065,0,0,0,0.76244
"Jun 11, 07:00 am",0.920996,0.217384,0.217384,1,8.241,5.55849,244,1,1.13838,1.13838,0,0,0,0.217384,0,0,0,-0.920996,-0.920996,0,0,0,0.761352
"Jun 11, 08:00 am",1.22439,0.140139,0.140139,1,9.341,4.89864,243,1,1.36453,1.36453,0,0,0,0.140139,0,0,0,-1.22439,-1.22439,0,0,0,0.760561
"Jun 11, 09:00 am",1.7826,0.0570234,0.0570234,1,10.341,4.04699,256,1,1.83962,1.83962,0,0,0,0.0570234,0,0,0,-1.7826,-1.7826,0,0,0,0.75967
"Jun 11, 10:00 am",1.95394,0.116327,0.116327,1,11.041,4.69755,259,1,2.07027,2.07027,0,0,0,0.116327,0,0,0,-1.95394,-1.95394,0,0,0,0.757892
"Jun 11, 11:00 am",2.1721,0.130888,0.130888,1,11.701,4.83105,276,1,2.30299,2.30299,0,0,0,0.130888,0,0,0,-2.1721,-2.1721,0,0,0,0.759175
"Jun 11, 12:00 pm",2.41223,0.194153,0.194153,1,12.241,5.41486,284,1,2.60638,2.60638,0,0,0,0.194153,0,0,0,-2.41223,-2.41223,0,0,0,0.757199
"Jun 11, 01:00 pm",2.84151,0.139492,0.139492,1,12.741,4.91722,276,1,2.981,2.981,0,0,0,0.139492,0,0,0,-2.84151,-2.84151,0,0,0,0.758285
"Jun 11, 02:00 pm",3.18821,0.101407,0.101407,1,13.241,4.57336,271,1,3.28962,3.28962,0,0,0,0.101407,0,0,0,-3.18821,-3.18821,0,0,0,0.757988
"Jun 11, 03:00 pm",3.89521,0,0,1,13.641,3.14719,264,4,3.89521,3.89521,0,0,0,0,0,0,0,-3.89521,-3.89521,0,0,0,0.757987
"Jun 11, 04:00 pm",4.08038,0,0,1,14.041,2.00913,235,4,4.08038,4.08038,0,0,0,0,0,0,0,-4.08038,-4.08038,0,0,0,0.758381
"Jun 11, 05:00 pm",4.14589,0,0,1,13.861,3.28153,160,4,4.14589,4.14589,0,0,0,0,0,0,0,-4.14589,-4.14589,0,0,0,0.759368
"Jun 11, 06:00 pm",3.96146,0.0985205,0.0985205,1,13.681,4.54463,97,4,4.05998,4.05998,0,0,0,0.0985205,0,0,0,-3.96146,-3.96146,0,0,0,0.760356
"Jun 11, 07:00 pm",3.68129,0.19957,0.19957,1,12.981,5.45288,109,4,3.88086,3.88086,0,0,0,0.19957,0,0,0,-3.68129,-3.68129,0,0,0,0.763912
"Jun 11, 08:00 pm",3.26767,0.214368,0.214368,1,12.321,5.55849,104,1,3.48204,3.48204,0,0,0,0.214368,0,0,0,-3.26767,-3.26767,0,0,0,0.763321
"Jun 11, 09:00 pm",2.39868,0.415965,0.415965,1,11.661,6.83089,104,1,2.81464,2.81464,0,0,0,0.415965,0,0,0,-2.39868,-2.39868,0,0,0,0.762137
"Jun 11, 10:00 pm",1.77367,0.405295,0.405295,1,11.061,6.77343,110,1,2.17896,2.17896,0,0,0,0.405295,0,0,0,-1.77367,-1.77367,0,0,0,0.764212
"Jun 11, 11:00 pm",1.07987,0.568074,0.568074,1,10.701,7.48145,130,1,1.64794,1.64794,0,0,0,0.568074,0,0,0,-1.07987,-1.07987,0,0,0,0.763521
"Jun 12, 12:00 am",0.801572,0.527108,0.527108,1,10.301,7.30909,133,1,1.32868,1.32868,0,0,0,0.527108,0,0,0,-0.801572,-0.801572,0,0,0,0.760559
"Jun 12, 01:00 am",0.819928,0.255442,0.255442,1,10.141,5.84575,141,1,1.07537,1.07537,0,0,0,0.255442,0,0,0,-0.819928,-0.819928,0,0,0,0.761942
"Jun 12, 02:00 am",0.947537,0.0383177,0.0383177,1,10.181,3.78846,123,1,0.985855,0.985855,0,0,0,0.0383177,0,0,0,-0.947537,-0.947537,0,0,0,0.761448
"Jun 12, 03:00 am",0.44055,0.437292,0.437292,1,9.381,6.90777,133,1,0.877842,0.877842,0,0,0,0.437292,0,0,0,-0.44055,-0.44055,0,0,0,0.76135
"Jun 12, 04:00 am",0.664538,0.208205,0.208205,1,9.521,5.50104,190,1,0.872743,0.872743,0,0,0,0.208205,0,0,0,-0.664538,-0.664538,0,0,0,0.761054
"Jun 12, 05:00 am",0.509208,0.481459,0.481459,1,8.681,7.09871,229,1,0.990667,0.990667,0,0,0,0.481459,0,0,0,-0.509208,-0.509208,0,0,0,0.759871
"Jun 12, 06:00 am",0.179081,0.999489,0.999489,1,7.841,8.69639,242,1,1.17857,1.17857,0,0,0,0.999489,0,0,0,-0.179081,-0.179081,0,0,0,0.758785
"Jun 12, 07:00 am",0.423745,0.739865,0.739865,1,8.041,7.99851,250,1,1.16361,1.16361,0,0,0,0.739865,0,0,0,-0.423745,-0.423745,0,0,0,0.757106
"Jun 12, 08:00 am",0.744906,0.622244,0.622244,1,8.341,7.67323,252,1,1.36715,1.36715,0,0,0,0.622244,0,0,0,-0.744906,-0.744906,0,0,0,0.759476
"Jun 12, 09:00 am",1.43015,0.442952,0.442952,1,8.341,6.9365,250,1,1.8731,1.8731,0,0,0,0.442952,0,0,0,-1.43015,-1.43015,0,0,0,0.757205
"Jun 12, 10:00 am",1.64987,0.450739,0.450739,1,7.641,6.96522,263,1,2.10061,2.10061,0,0,0,0.450739,0,0,0,-1.64987,-1.64987,0,0,0,0.757009
"Jun 12, 11:00 am",1.90512,0.582278,0.582278,1,7.641,7.5389,273,1,2.4874,2.4874,0,0,0,0.582278,0,0,0,-1.90512,-1.90512,0,0,0,0.756613
"Jun 12, 12:00 pm",1.3947,1.5048,1.5048,1,7.941,9.62492,267,1,2.8995,2.8995,0,0,0,1.5048,0,0,0,-1.3947,-1.3947,0,0,0,0.756119
"Jun 12, 01:00 pm",1.87508,1.53454,1.53454,1,8.241,9.67223,265,1,3.40962,3.40962,0,0,0,1.53454,0,0,0,-1.87508,-1.87508,0,0,0,0.758488
"Jun 12, 02:00 pm",1.93477,1.92096,1.92096,1,8.641,10.6675,259,1,3.85573,3.85573,0,0,0,1.92096,0,0,0,-1.93477,-1.93477,0,0,0,0.758784
"Jun 12, 03:00 pm",1.8657,2.11785,2.11785,1,9.141,11.4042,263,4,3.98355,3.98355,0,0,0,2.11785,0,0,0,-1.8657,-1.8657,0,0,0,0.758388
"Jun 12, 04:00 pm",2.01555,2.09357,2.09357,1,10.181,11.3079,267,4,4.10912,4.10912,0,0,0,2.09357,0,0,0,-2.01555,-2.01555,0,0,0,0.759276
"Jun 12, 05:00 pm",2.0781,2.06841,2.06841,1,10.701,11.2032,274,4,4.14651,4.14651,0,0,0,2.06841,0,0,0,-2.0781,-2.0781,0,0,0,0.759669
"Jun 12, 06:00 pm",2.05184,2.04309,2.04309,1,11.221,11.0975,269,4,4.09493,4.09493,0,0,0,2.04309,0,0,0,-2.05184,-2.05184,0,0,0,0.760064
"Jun 12, 07:00 pm",1.98185,2.09183,2.09183,1,10.561,11.28,268,4,4.07368,4.07368,0,0,0,2.09183,0,0,0,-1.98185,-1.98185,0,0,0,0.76441
"Jun 12, 08:00 pm",2.77929,0.889269,0.889269,1,8.781,8.39054,280,1,3.66856,3.66856,0,0,0,0.889269,0,0,0,-2.77929,-2.77929,0,0,0,0.76303
"Jun 12, 09:00 pm",2.23105,0.695228,0.695228,1,8.181,7.85488,294,1,2.92628,2.92628,0,0,0,0.695228,0,0,0,-2.23105,-2.23105,0,0,0,0.76392
"Jun 12, 10:00 pm",1.21082,1.14037,1.14037,1,7.581,8.9262,298,1,2.35119,2.35119,0,0,0,1.14037,0,0,0,-1.21082,-1.21082,0,0,0,0.764711
"Jun 12, 11:00 pm",0,1.70038,1.78309,1,7.081,10.2468,305,1,1.70038,1.70038,0,0,0,1.70038,0,0,0.0827059,0.0827059,0.0827059,0,0,0,0.764712
"Jun 13, 12:00 am",0,1.3867,2.01572,1,6.681,10.9066,300,1,1.3867,1.3867,0,0,0,1.3867,0,0,0.629019,0.629019,0.629019,0,0,0,0.762737
"Jun 13, 01:00 am",0,1.16693,1.95007,1,6.281,10.6861,297,1,1.16693,1.16693,0,0,0,1.16693,0,0,0.783143,0.783143,0.783143,0,0,0,0.765306
"Jun 13, 02:00 am",0,1.0575,2.03131,1,5.881,10.9548,299,1,1.0575,1.0575,0,0,0,1.0575,0,0,0.973814,0.973814,0.973814,0,0,0,0.764615
"Jun 13, 03:00 am",0,0.95195,1.87555,1,5.581,10.4757,302,1,0.95195,0.95195,0,0,0,0.95195,0,0,0.923599,0.923599,0.923599,0,0,0,0.765307
"Jun 13, 04:00 am",0,0.912337,1.73453,1,5.381,10.093,303,1,0.912337,0.912337,0,0,0,0.912337,0,0,0.822191,0.822191,0.822191,0,0,0,0.765109
"Jun 13, 05:00 am",0,1.05685,1.75446,1,5.461,10.1504,308,1,1.05685,1.05685,0,0,0,1.05685,0,0,0.697605,0.697605,0.697605,0,0,0,0.764516
"Jun 13, 06:00 am",0,1.22754,1.77812,1,5.541,10.218,313,1,1.22754,1.22754,0,0,0,1.22754,0,0,0.550578,0.550578,0.550578,0,0,0,0.763924
"Jun 13, 07:00 am",0,1.19724,1.38344,1,5.641,9.34695,317,1,1.19724,1.19724,0,0,0,1.19724,0,0,0.186197,0.186197,0.186197,0,0,0,0.763924
"Jun 13, 08:00 am",0.328725,1.04919,1.04919,1,6.141,8.74455,316,1,1.37791,1.37791,0,0,0,1.04919,0,0,0,-0.328725,-0.328725,0,0,0,0.765207
"Jun 13, 09:00 am",1.21907,0.63857,0.63857,1,6.941,7.69182,304,1,1.85764,1.85764,0,0,0,0.63857,0,0,0,-1.21907,-1.21907,0,0,0,0.763329
"Jun 13, 10:00 am",0.953469,1.04199,1.04199,1,7.701,8.75384,295,1,1.99546,1.99546,0,0,0,1.04199,0,0,0,-0.953469,-0.953469,0,0,0,0.763624
"Jun 13, 11:00 am",1.26604,1.00143,1.00143,1,8.341,8.68709,286,1,2.26747,2.26747,0,0,0,1.00143,0,0,0,-1.26604,-1.26604,0,0,0,0.763623
"Jun 13, 12:00 pm",1.46076,1.12619,1.12619,1,8.841,8.9262,284,1,2.58695,2.58695,0,0,0,1.12619,0,0,0,-1.46076,-1.46076,0,0,0,0.761548
"Jun 13, 01:00 pm",1.41647,1.6286,1.6286,1,9.341,9.86402,282,1,3.04507,3.04507,0,0,0,1.6286,0,0,0,-1.41647,-1.41647,0,0,0,0.762535
"Jun 13, 02:00 pm",1.87698,1.65092,1.65092,1,10.041,9.93076,279,1,3.5279,3.5279,0,0,0,1.65092,0,0,0,-1.87698,-1.87698,0,0,0,0.763028
"Jun 13, 03:00 pm",2.22057,1.66292,1.66292,1,10.941,9.96878,277,4,3.88349,3.88349,0,0,0,1.66292,0,0,0,-2.22057,-2.22057,0,0,0,0.764212
"Jun 13, 04:00 pm",2.28505,1.79513,1.79513,1,11.741,10.3321,278,4,4.08018,4.08018,0,0,0,1.79513,0,0,0,-2.28505,-2.28505,0,0,0,0.765593
"Jun 13, 05:00 pm",3.111,0.971484,0.971484,1,12.281,8.63894,283,4,4.08248,4.08248,0,0,0,0.971484,0,0,0,-3.111,-3.111,0,0,0,0.765789
"Jun 13, 06:00 pm",3.583,0.442755,0.442755,1,12.821,6.94579,287,4,4.02575,4.02575,0,0,0,0.442755,0,0,0,-3.583,-3.583,0,0,0,0.765888
"Jun 13, 07:00 pm",3.72118,0.154494,0.154494,1,12.461,5.02283,297,4,3.87567,3.87567,0,0,0,0.154494,0,0,0,-3.72118,-3.72118,0,0,0,0.771715
"Jun 13, 08:00 pm",3.52716,0.0460243,0.0460243,1,11.701,3.88393,303,1,3.57318,3.57318,0,0,0,0.0460243,0,0,0,-3.52716,-3.52716,0,0,0,0.771123
"Jun 13, 09:00 pm",2.86086,0.0125915,0.0125915,1,10.801,3.42516,315,1,2.87345,2.87345,0,0,0,0.0125915,0,0,0,-2.86086,-2.86086,0,0,0,0.771914
"Jun 13, 10:00 pm",2.23187,0,0,1,9.961,3.05172,314,1,2.23187,2.23187,0,0,0,0,0,0,0,-2.23187,-2.23187,0,0,0,0.771916
"Jun 13, 11:00 pm",1.67035,0.014627,0.014627,1,9.341,3.44375,285,1,1.68498,1.68498,0,0,0,0.014627,0,0,0,-1.67035,-1.67035,0,0,0,0.773991
"Jun 14, 12:00 am",1.30369,0.04232,0.04232,1,8.701,3.81719,273,1,1.34601,1.34601,0,0,0,0.04232,0,0,0,-1.30369,-1.30369,0,0,0,0.772905
"Jun 14, 01:00 am",1.05047,0.12378,0.12378,1,8.221,4.71699,266,1,1.17425,1.17425,0,0,0,0.12378,0,0,0,-1.05047,-1.05047,0,0,0,0.773696
"Jun 14, 02:00 am",0.761677,0.250763,0.250763,1,7.681,5.76887,254,1,1.01244,1.01244,0,0,0,0.250763,0,0,0,-0.761677,-0.761677,0,0,0,0.772314
"Jun 14, 03:00 am",0.771027,0.136821,0.136821,1,7.381,4.83105,238,1,0.907848,0.907848,0,0,0,0.136821,0,0,0,-0.771027,-0.771027,0,0,0,0.773006
"Jun 14, 04:00 am",0.687107,0.207672,0.207672,1,7.041,5.45288,225,1,0.894779,0.894779,0,0,0,0.207672,0,0,0,-0.687107,-0.687107,0,0,0,0.772908
"Jun 14, 05:00 am",0.916999,0.125791,0.125791,1,7.301,4.73557,219,1,1.04279,1.04279,0,0,0,0.125791,0,0,0,-0.916999,-0.916999,0,0,0,0.770932
"Jun 14, 06:00 am",1.19467,0.057099,0.057099,1,7.561,4.01827,211,1,1.25177,1.25177,0,0,0,0.057099,0,0,0,-1.19467,-1.19467,0,0,0,0.769056
"Jun 14, 07:00 am",1.22727,0,0,1,8.541,2.7653,221,1,1.22727,1.22727,0,0,0,0,0,0,0,-1.22727,-1.22727,0,0,0,0.768462
"Jun 14, 08:00 am",1.40342,0,0,1,9.941,2.51606,236,1,1.40342,1.40342,0,0,0,0,0,0,0,-1.40342,-1.40342,0,0,0,0.769545
"Jun 14, 09:00 am",1.91692,0,0,1,11.581,1.52079,230,1,1.91692,1.91692,0,0,0,0,0,0,0,-1.91692,-1.91692,0,0,0,0.767272
"Jun 14, 10:00 am",2.11259,0,0,1,12.441,2.2288,228,1,2.11259,2.11259,0,0,0,0,0,0,0,-2.11259,-2.11259,0,0,0,0.768061
"Jun 14, 11:00 am",2.37242,0,0,1,13.341,2.94695,247,1,2.37242,2.37242,0,0,0,0,0,0,0,-2.37242,-2.37242,0,0,0,0.767862
"Jun 14, 12:00 pm",2.76027,0.0409162,0.0409162,1,14.441,3.83662,253,1,2.80119,2.80119,0,0,0,0.0409162,0,0,0,-2.76027,-2.76027,0,0,0,0.765194
"Jun 14, 01:00 pm",3.13499,0.0841116,0.0841116,1,15.441,4.41029,261,1,3.2191,3.2191,0,0,0,0.0841116,0,0,0,-3.13499,-3.13499,0,0,0,0.766575
"Jun 14, 02:00 pm",3.44752,0.245054,0.245054,1,16.141,5.79759,267,1,3.69257,3.69257,0,0,0,0.245054,0,0,0,-3.44752,-3.44752,0,0,0,0.767166
"Jun 14, 03:00 pm",3.64289,0.304704,0.304704,1,16.681,6.23778,267,4,3.94759,3.94759,0,0,0,0.304704,0,0,0,-3.64289,-3.64289,0,0,0,0.766672
"Jun 14, 04:00 pm",3.76291,0.316659,0.316659,1,16.981,6.32396,264,4,4.07957,4.07957,0,0,0,0.316659,0,0,0,-3.76291,-3.76291,0,0,0,0.767857
"Jun 14, 05:00 pm",4.04703,0.0991716,0.0991716,1,17.301,4.55392,277,4,4.1462,4.1462,0,0,0,0.0991716,0,0,0,-4.04703,-4.04703,0,0,0,0.768251
"Jun 14, 06:00 pm",4.05993,0,0,1,17.621,2.78389,265,4,4.05993,4.05993,0,0,0,0,0,0,0,-4.05993,-4.05993,0,0,0,0.768744
"Jun 14, 07:00 pm",4.07633,0,0,1,17.301,2.7653,205,4,4.07633,4.07633,0,0,0,0,0,0,0,-4.07633,-4.07633,0,0,0,0.772399
"Jun 14, 08:00 pm",3.80393,0,0,1,16.921,2.8988,206,1,3.80393,3.80393,0,0,0,0,0,0,0,-3.80393,-3.80393,0,0,0,0.774176
"Jun 14, 09:00 pm",3.08629,0.0327999,0.0327999,1,16.461,3.72171,189,1,3.11909,3.11909,0,0,0,0.0327999,0,0,0,-3.08629,-3.08629,0,0,0,0.773091
"Jun 14, 10:00 pm",2.38979,0.0364258,0.0364258,1,15.781,3.76903,173,1,2.42622,2.42622,0,0,0,0.0364258,0,0,0,-2.38979,-2.38979,0,0,0,0.772598
"Jun 14, 11:00 pm",1.73641,0.102754,0.102754,1,14.721,4.56322,165,1,1.83916,1.83916,0,0,0,0.102754,0,0,0,-1.73641,-1.73641,0,0,0,0.773192
"Jun 15, 12:00 am",1.2992,0.201267,0.201267,1,13.861,5.45288,160,1,1.50047,1.50047,0,0,0,0.201267,0,0,0,-1.2992,-1.2992,0,0,0,0.771811
"Jun 15, 01:00 am",0.996274,0.300806,0.300806,1,13.661,6.17103,183,1,1.29708,1.29708,0,0,0,0.300806,0,0,0,-0.996274,-0.996274,0,0,0,0.772897
"Jun 15, 02:00 am",0.742047,0.447883,0.447883,1,13.561,6.95508,194,1,1.18993,1.18993,0,0,0,0.447883,0,0,0,-0.742047,-0.742047,0,0,0,0.772206
"Jun 15, 03:00 am",0.548354,0.490176,0.490176,1,13.121,7.13673,196,1,1.03853,1.03853,0,0,0,0.490176,0,0,0,-0.548354,-0.548354,0,0,0,0.771812
"Jun 15, 04:00 am",0.438186,0.598654,0.598654,1,12.881,7.60564,203,1,1.03684,1.03684,0,0,0,0.598654,0,0,0,-0.438186,-0.438186,0,0,0,0.772109
"Jun 15, 05:00 am",0.70623,0.48912,0.48912,1,13.051,7.13673,211,1,1.19535,1.19535,0,0,0,0.48912,0,0,0,-0.70623,-0.70623,0,0,0,0.770134
"Jun 15, 06:00 am",0.971032,0.379938,0.379938,1,13.221,6.66867,235,1,1.35097,1.35097,0,0,0,0.379938,0,0,0,-0.971032,-0.971032,0,0,0,0.768059
"Jun 15, 07:00 am",0.976332,0.371638,0.371638,1,15.061,6.64924,229,1,1.34797,1.34797,0,0,0,0.371638,0,0,0,-0.976332,-0.976332,0,0,0,0.767168
"Jun 15, 08:00 am",1.1969,0.317772,0.317772,1,16.881,6.33325,244,1,1.51467,1.51467,0,0,0,0.317772,0,0,0,-1.1969,-1.1969,0,0,0,0.767165
"Jun 15, 09:00 am",1.64802,0.363544,0.363544,1,17.881,6.63994,252,1,2.01156,2.01156,0,0,0,0.363544,0,0,0,-1.64802,-1.64802,0,0,0,0.765584
"Jun 15, 10:00 am",1.18544,1.05372,1.05372,1,18.641,8.87804,258,1,2.23916,2.23916,0,0,0,1.05372,0,0,0,-1.18544,-1.18544,0,0,0,0.766077
"Jun 15, 11:00 am",1.5255,0.991835,0.991835,1,19.141,8.76313,257,1,2.51733,2.51733,0,0,0,0.991835,0,0,0,-1.5255,-1.5255,0,0,0,0.765878
"Jun 15, 12:00 pm",2.03785,0.833501,0.833501,1,19.741,8.34238,253,1,2.87135,2.87135,0,0,0,0.833501,0,0,0,-2.03785,-2.03785,0,0,0,0.763606
"Jun 15, 01:00 pm",2.5111,0.774314,0.774314,1,20.141,8.18017,253,1,3.28541,3.28541,0,0,0,0.774314,0,0,0,-2.5111,-2.5111,0,0,0,0.764494
"Jun 15, 02:00 pm",3.12228,0.688708,0.688708,1,20.341,7.94106,250,1,3.81099,3.81099,0,0,0,0.688708,0,0,0,-3.12228,-3.12228,0,0,0,0.766075
"Jun 15, 03:00 pm",3.30264,0.614272,0.614272,1,20.441,7.73998,258,4,3.91691,3.91691,0,0,0,0.614272,0,0,0,-3.30264,-3.30264,0,0,0,0.765284
"Jun 15, 04:00 pm",3.65704,0.486264,0.486264,1,20.041,7.19419,260,4,4.1433,4.1433,0,0,0,0.486264,0,0,0,-3.65704,-3.65704,0,0,0,0.766173
"Jun 15, 05:00 pm",4.0797,0.0948754,0.0948754,1,18.611,4.5252,261,4,4.17458,4.17458,0,0,0,0.0948754,0,0,0,-4.0797,-4.0797,0,0,0,0.766373
"Jun 15, 06:00 pm",4.12288,0,0,1,17.181,1.85621,205,4,4.12288,4.12288,0,0,0,0,0,0,0,-4.12288,-4.12288,0,0,0,0.766573
"Jun 15, 07:00 pm",4.09543,0.0541839,0.0541839,1,16.021,4.01827,174,4,4.14961,4.14961,0,0,0,0.0541839,0,0,0,-4.09543,-4.09543,0,0,0,0.769142
"Jun 15, 08:00 pm",3.6832,0.222583,0.222583,1,16.021,5.62524,175,1,3.90578,3.90578,0,0,0,0.222583,0,0,0,-3.6832,-3.6832,0,0,0,0.770326
"Jun 15, 09:00 pm",3.00181,0.219832,0.219832,1,16.281,5.60665,182,1,3.22164,3.22164,0,0,0,0.219832,0,0,0,-3.00181,-3.00181,0,0,0,0.770425
"Jun 15, 10:00 pm",2.26739,0.195884,0.195884,1,16.261,5.42415,185,1,2.46327,2.46327,0,0,0,0.195884,0,0,0,-2.26739,-2.26739,0,0,0,0.770622
"Jun 15, 11:00 pm",1.61926,0.270467,0.270467,1,16.041,5.96995,197,1,1.88973,1.88973,0,0,0,0.270467,0,0,0,-1.61926,-1.61926,0,0,0,0.771906
"Jun 16, 12:00 am",1.24915,0.261216,0.261216,1,15.681,5.9032,194,1,1.51037,1.51037,0,0,0,0.261216,0,0,0,-1.24915,-1.24915,0,0,0,0.770722
"Jun 16, 01:00 am",0.908271,0.361039,0.361039,1,15.081,6.59178,204,1,1.26931,1.26931,0,0,0,0.361039,0,0,0,-0.908271,-0.908271,0,0,0,0.771118
"Jun 16, 02:00 am",0.695747,0.436582,0.436582,1,14.401,6.91706,210,1,1.13233,1.13233,0,0,0,0.436582,0,0,0,-0.695747,-0.695747,0,0,0,0.770724
"Jun 16, 03:00 am",0.736266,0.278794,0.278794,1,14.221,6.01811,210,1,1.01506,1.01506,0,0,0,0.278794,0,0,0,-0.736266,-0.736266,0,0,0,0.771811
"Jun 16, 04:00 am",0.750939,0.256531,0.256531,1,14.161,5.85504,217,1,1.00747,1.00747,0,0,0,0.256531,0,0,0,-0.750939,-0.750939,0,0,0,0.772205
"Jun 16, 05:00 am",1.01383,0.10224,0.10224,1,14.351,4.56322,225,1,1.11607,1.11607,0,0,0,0.10224,0,0,0,-1.01383,-1.01383,0,0,0,0.769836
"Jun 16, 06:00 am",1.3099,0.000482339,0.000482339,1,14.541,3.28153,222,1,1.31038,1.31038,0,0,0,0.000482339,0,0,0,-1.3099,-1.3099,0,0,0,0.767465
"Jun 16, 07:00 am",1.32909,0,0,1,15.281,2.82191,214,1,1.32909,1.32909,0,0,0,0,0,0,0,-1.32909,-1.32909,0,0,0,0.766971
"Jun 16, 08:00 am",1.51016,0.0150236,0.0150236,1,16.841,3.4919,248,1,1.52518,1.52518,0,0,0,0.0150236,0,0,0,-1.51016,-1.51016,0,0,0,0.765685
"Jun 16, 09:00 am",2.08385,0.00546235,0.00546235,1,17.981,3.36771,252,1,2.08931,2.08931,0,0,0,0.00546235,0,0,0,-2.08385,-2.08385,0,0,0,0.764103
"Jun 16, 10:00 am",2.31333,0,0,1,18.941,2.40116,269,1,2.31333,2.31333,0,0,0,0,0,0,0,-2.31333,-2.31333,0,0,0,0.7642
"Jun 16, 11:00 am",2.62611,0,0,1,19.641,2.94695,272,1,2.62611,2.62611,0,0,0,0,0,0,0,-2.62611,-2.62611,0,0,0,0.765285
"Jun 16, 12:00 pm",2.9199,0,0,1,20.241,2.85064,271,1,2.9199,2.9199,0,0,0,0,0,0,0,-2.9199,-2.9199,0,0,0,0.76321
"Jun 16, 01:00 pm",3.2001,0,0,1,20.741,2.52536,277,1,3.2001,3.2001,0,0,0,0,0,0,0,-3.2001,-3.2001,0,0,0,0.763408
"Jun 16, 02:00 pm",3.49342,0,0,1,20.941,2.94695,247,1,3.49342,3.49342,0,0,0,0,0,0,0,-3.49342,-3.49342,0,0,0,0.764
"Jun 16, 03:00 pm",3.75165,0.195069,0.195069,1,19.141,5.45288,217,4,3.94672,3.94672,0,0,0,0.195069,0,0,0,-3.75165,-3.75165,0,0,0,0.762916
"Jun 16, 04:00 pm",3.95315,0.15505,0.15505,1,18.241,5.08029,201,4,4.1082,4.1082,0,0,0,0.15505,0,0,0,-3.95315,-3.95315,0,0,0,0.763213
"Jun 16, 05:00 pm",3.96332,0.182177,0.182177,1,18.711,5.32868,183,4,4.1455,4.1455,0,0,0,0.182177,0,0,0,-3.96332,-3.96332,0,0,0,0.764398
"Jun 16, 06:00 pm",3.88103,0.213013,0.213013,1,19.181,5.58722,147,4,4.09404,4.09404,0,0,0,0.213013,0,0,0,-3.88103,-3.88103,0,0,0,0.765582
"Jun 16, 07:00 pm",3.74318,0.207144,0.207144,1,17.721,5.52976,160,4,3.95032,3.95032,0,0,0,0.207144,0,0,0,-3.74318,-3.74318,0,0,0,0.767756
"Jun 16, 08:00 pm",3.58744,0.119708,0.119708,1,15.921,4.73557,150,1,3.70715,3.70715,0,0,0,0.119708,0,0,0,-3.58744,-3.58744,0,0,0,0.767364
"Jun 16, 09:00 pm",2.98017,0.0941798,0.0941798,1,15.641,4.50577,137,1,3.07435,3.07435,0,0,0,0.0941798,0,0,0,-2.98017,-2.98017,0,0,0,0.765192
